,DateTime,Area,Building,Loop,Type,Usage,Date,Weekday,Week,Time,Cost
0,2017/08/01 00:00,S,D12,main,dorm,64.0,2017-08-01,2,31,00:00,192.0
1,2017/08/01 01:00,S,D12,main,dorm,59.0,2017-08-01,2,31,01:00,177.0
2,2017/08/01 02:00,S,D12,main,dorm,55.0,2017-08-01,2,31,02:00,165.0
3,2017/08/01 03:00,S,D12,main,dorm,55.0,2017-08-01,2,31,03:00,165.0
4,2017/08/01 04:00,S,D12,main,dorm,51.0,2017-08-01,2,31,04:00,153.0
5,2017/08/01 05:00,S,D12,main,dorm,45.0,2017-08-01,2,31,05:00,135.0
6,2017/08/01 06:00,S,D12,main,dorm,65.0,2017-08-01,2,31,06:00,195.0
7,2017/08/01 07:00,S,D12,main,dorm,65.5,2017-08-01,2,31,07:00,196.5
8,2017/08/01 08:00,S,D12,main,dorm,50.5,2017-08-01,2,31,08:00,151.5
9,2017/08/01 09:00,S,D12,main,dorm,47.0,2017-08-01,2,31,09:00,141.0
10,2017/08/01 10:00,S,D12,main,dorm,45.0,2017-08-01,2,31,10:00,135.0
11,2017/08/01 11:00,S,D12,main,dorm,24.0,2017-08-01,2,31,11:00,72.0
12,2017/08/01 12:00,S,D12,main,dorm,22.0,2017-08-01,2,31,12:00,66.0
13,2017/08/01 13:00,S,D12,main,dorm,28.0,2017-08-01,2,31,13:00,84.0
14,2017/08/01 14:00,S,D12,main,dorm,27.5,2017-08-01,2,31,14:00,82.5
15,2017/08/01 15:00,S,D12,main,dorm,28.5,2017-08-01,2,31,15:00,85.5
16,2017/08/01 16:00,S,D12,main,dorm,30.5,2017-08-01,2,31,16:00,91.5
17,2017/08/01 17:00,S,D12,main,dorm,31.5,2017-08-01,2,31,17:00,94.5
18,2017/08/01 18:00,S,D12,main,dorm,51.0,2017-08-01,2,31,18:00,153.0
19,2017/08/01 19:00,S,D12,main,dorm,79.0,2017-08-01,2,31,19:00,237.0
20,2017/08/01 20:00,S,D12,main,dorm,70.5,2017-08-01,2,31,20:00,211.5
21,2017/08/01 21:00,S,D12,main,dorm,68.5,2017-08-01,2,31,21:00,205.5
22,2017/08/01 22:00,S,D12,main,dorm,73.0,2017-08-01,2,31,22:00,219.0
23,2017/08/01 23:00,S,D12,main,dorm,77.5,2017-08-01,2,31,23:00,232.5
24,2017/08/02 00:00,S,D12,main,dorm,66.5,2017-08-02,3,31,00:00,199.5
25,2017/08/02 01:00,S,D12,main,dorm,60.0,2017-08-02,3,31,01:00,180.0
26,2017/08/02 02:00,S,D12,main,dorm,56.0,2017-08-02,3,31,02:00,168.0
27,2017/08/02 03:00,S,D12,main,dorm,56.0,2017-08-02,3,31,03:00,168.0
28,2017/08/02 04:00,S,D12,main,dorm,53.0,2017-08-02,3,31,04:00,159.0
29,2017/08/02 05:00,S,D12,main,dorm,43.0,2017-08-02,3,31,05:00,129.0
30,2017/08/02 06:00,S,D12,main,dorm,62.0,2017-08-02,3,31,06:00,186.0
31,2017/08/02 07:00,S,D12,main,dorm,66.0,2017-08-02,3,31,07:00,198.0
32,2017/08/02 08:00,S,D12,main,dorm,62.5,2017-08-02,3,31,08:00,187.5
33,2017/08/02 09:00,S,D12,main,dorm,51.0,2017-08-02,3,31,09:00,153.0
34,2017/08/02 10:00,S,D12,main,dorm,49.0,2017-08-02,3,31,10:00,147.0
35,2017/08/02 11:00,S,D12,main,dorm,29.5,2017-08-02,3,31,11:00,88.5
36,2017/08/02 12:00,S,D12,main,dorm,27.5,2017-08-02,3,31,12:00,82.5
37,2017/08/02 13:00,S,D12,main,dorm,30.5,2017-08-02,3,31,13:00,91.5
38,2017/08/02 14:00,S,D12,main,dorm,27.0,2017-08-02,3,31,14:00,81.0
39,2017/08/02 15:00,S,D12,main,dorm,25.5,2017-08-02,3,31,15:00,76.5
40,2017/08/02 16:00,S,D12,main,dorm,29.5,2017-08-02,3,31,16:00,88.5
41,2017/08/02 17:00,S,D12,main,dorm,34.5,2017-08-02,3,31,17:00,103.5
42,2017/08/02 18:00,S,D12,main,dorm,46.5,2017-08-02,3,31,18:00,139.5
43,2017/08/02 19:00,S,D12,main,dorm,60.0,2017-08-02,3,31,19:00,180.0
44,2017/08/02 20:00,S,D12,main,dorm,63.5,2017-08-02,3,31,20:00,190.5
45,2017/08/02 21:00,S,D12,main,dorm,66.5,2017-08-02,3,31,21:00,199.5
46,2017/08/02 22:00,S,D12,main,dorm,76.0,2017-08-02,3,31,22:00,228.0
47,2017/08/02 23:00,S,D12,main,dorm,82.0,2017-08-02,3,31,23:00,246.0
48,2017/08/03 00:00,S,D12,main,dorm,67.0,2017-08-03,4,31,00:00,201.0
49,2017/08/03 01:00,S,D12,main,dorm,63.5,2017-08-03,4,31,01:00,190.5
50,2017/08/03 02:00,S,D12,main,dorm,59.5,2017-08-03,4,31,02:00,178.5
51,2017/08/03 03:00,S,D12,main,dorm,61.5,2017-08-03,4,31,03:00,184.5
52,2017/08/03 04:00,S,D12,main,dorm,58.5,2017-08-03,4,31,04:00,175.5
53,2017/08/03 05:00,S,D12,main,dorm,46.5,2017-08-03,4,31,05:00,139.5
54,2017/08/03 06:00,S,D12,main,dorm,49.5,2017-08-03,4,31,06:00,148.5
55,2017/08/03 07:00,S,D12,main,dorm,72.0,2017-08-03,4,31,07:00,216.0
56,2017/08/03 08:00,S,D12,main,dorm,61.0,2017-08-03,4,31,08:00,183.0
57,2017/08/03 09:00,S,D12,main,dorm,45.0,2017-08-03,4,31,09:00,135.0
58,2017/08/03 10:00,S,D12,main,dorm,42.0,2017-08-03,4,31,10:00,126.0
59,2017/08/03 11:00,S,D12,main,dorm,46.0,2017-08-03,4,31,11:00,138.0
60,2017/08/03 12:00,S,D12,main,dorm,23.5,2017-08-03,4,31,12:00,70.5
61,2017/08/03 13:00,S,D12,main,dorm,28.5,2017-08-03,4,31,13:00,85.5
62,2017/08/03 14:00,S,D12,main,dorm,23.5,2017-08-03,4,31,14:00,70.5
63,2017/08/03 15:00,S,D12,main,dorm,24.5,2017-08-03,4,31,15:00,73.5
64,2017/08/03 16:00,S,D12,main,dorm,24.0,2017-08-03,4,31,16:00,72.0
65,2017/08/03 17:00,S,D12,main,dorm,29.5,2017-08-03,4,31,17:00,88.5
66,2017/08/03 18:00,S,D12,main,dorm,38.5,2017-08-03,4,31,18:00,115.5
67,2017/08/03 19:00,S,D12,main,dorm,50.0,2017-08-03,4,31,19:00,150.0
68,2017/08/03 20:00,S,D12,main,dorm,51.0,2017-08-03,4,31,20:00,153.0
69,2017/08/03 21:00,S,D12,main,dorm,53.0,2017-08-03,4,31,21:00,159.0
70,2017/08/03 22:00,S,D12,main,dorm,52.0,2017-08-03,4,31,22:00,156.0
71,2017/08/03 23:00,S,D12,main,dorm,56.0,2017-08-03,4,31,23:00,168.0
72,2017/08/04 00:00,S,D12,main,dorm,53.5,2017-08-04,5,31,00:00,160.5
73,2017/08/04 01:00,S,D12,main,dorm,57.5,2017-08-04,5,31,01:00,172.5
74,2017/08/04 02:00,S,D12,main,dorm,56.5,2017-08-04,5,31,02:00,169.5
75,2017/08/04 03:00,S,D12,main,dorm,53.0,2017-08-04,5,31,03:00,159.0
76,2017/08/04 04:00,S,D12,main,dorm,47.5,2017-08-04,5,31,04:00,142.5
77,2017/08/04 05:00,S,D12,main,dorm,40.0,2017-08-04,5,31,05:00,120.0
78,2017/08/04 06:00,S,D12,main,dorm,38.0,2017-08-04,5,31,06:00,114.0
79,2017/08/04 07:00,S,D12,main,dorm,36.0,2017-08-04,5,31,07:00,108.0
80,2017/08/04 08:00,S,D12,main,dorm,29.0,2017-08-04,5,31,08:00,87.0
81,2017/08/04 09:00,S,D12,main,dorm,24.5,2017-08-04,5,31,09:00,73.5
82,2017/08/04 10:00,S,D12,main,dorm,21.5,2017-08-04,5,31,10:00,64.5
83,2017/08/04 11:00,S,D12,main,dorm,38.5,2017-08-04,5,31,11:00,115.5
84,2017/08/04 12:00,S,D12,main,dorm,44.5,2017-08-04,5,31,12:00,133.5
85,2017/08/04 13:00,S,D12,main,dorm,43.0,2017-08-04,5,31,13:00,129.0
86,2017/08/04 14:00,S,D12,main,dorm,42.5,2017-08-04,5,31,14:00,127.5
87,2017/08/04 15:00,S,D12,main,dorm,23.5,2017-08-04,5,31,15:00,70.5
88,2017/08/04 16:00,S,D12,main,dorm,21.0,2017-08-04,5,31,16:00,63.0
89,2017/08/04 17:00,S,D12,main,dorm,22.5,2017-08-04,5,31,17:00,67.5
90,2017/08/04 18:00,S,D12,main,dorm,25.5,2017-08-04,5,31,18:00,76.5
91,2017/08/04 19:00,S,D12,main,dorm,33.0,2017-08-04,5,31,19:00,99.0
92,2017/08/04 20:00,S,D12,main,dorm,33.0,2017-08-04,5,31,20:00,99.0
93,2017/08/04 21:00,S,D12,main,dorm,34.0,2017-08-04,5,31,21:00,102.0
94,2017/08/04 22:00,S,D12,main,dorm,36.0,2017-08-04,5,31,22:00,108.0
95,2017/08/04 23:00,S,D12,main,dorm,39.0,2017-08-04,5,31,23:00,117.0
96,2017/08/05 00:00,S,D12,main,dorm,36.0,2017-08-05,6,31,00:00,108.0
97,2017/08/05 01:00,S,D12,main,dorm,35.0,2017-08-05,6,31,01:00,105.0
98,2017/08/05 02:00,S,D12,main,dorm,38.5,2017-08-05,6,31,02:00,115.5
99,2017/08/05 03:00,S,D12,main,dorm,35.5,2017-08-05,6,31,03:00,106.5
100,2017/08/05 04:00,S,D12,main,dorm,34.0,2017-08-05,6,31,04:00,102.0
101,2017/08/05 05:00,S,D12,main,dorm,27.0,2017-08-05,6,31,05:00,81.0
102,2017/08/05 06:00,S,D12,main,dorm,24.5,2017-08-05,6,31,06:00,73.5
103,2017/08/05 07:00,S,D12,main,dorm,21.5,2017-08-05,6,31,07:00,64.5
104,2017/08/05 08:00,S,D12,main,dorm,20.0,2017-08-05,6,31,08:00,60.0
105,2017/08/05 09:00,S,D12,main,dorm,20.0,2017-08-05,6,31,09:00,60.0
106,2017/08/05 10:00,S,D12,main,dorm,20.5,2017-08-05,6,31,10:00,61.5
107,2017/08/05 11:00,S,D12,main,dorm,19.0,2017-08-05,6,31,11:00,57.0
108,2017/08/05 12:00,S,D12,main,dorm,19.5,2017-08-05,6,31,12:00,58.5
109,2017/08/05 13:00,S,D12,main,dorm,18.0,2017-08-05,6,31,13:00,54.0
110,2017/08/05 14:00,S,D12,main,dorm,17.0,2017-08-05,6,31,14:00,51.0
111,2017/08/05 15:00,S,D12,main,dorm,16.0,2017-08-05,6,31,15:00,48.0
112,2017/08/05 16:00,S,D12,main,dorm,18.5,2017-08-05,6,31,16:00,55.5
113,2017/08/05 17:00,S,D12,main,dorm,18.5,2017-08-05,6,31,17:00,55.5
114,2017/08/05 18:00,S,D12,main,dorm,21.5,2017-08-05,6,31,18:00,64.5
115,2017/08/05 19:00,S,D12,main,dorm,25.5,2017-08-05,6,31,19:00,76.5
116,2017/08/05 20:00,S,D12,main,dorm,25.0,2017-08-05,6,31,20:00,75.0
117,2017/08/05 21:00,S,D12,main,dorm,40.0,2017-08-05,6,31,21:00,120.0
118,2017/08/05 22:00,S,D12,main,dorm,48.0,2017-08-05,6,31,22:00,144.0
119,2017/08/05 23:00,S,D12,main,dorm,48.5,2017-08-05,6,31,23:00,145.5
120,2017/08/06 00:00,S,D12,main,dorm,37.5,2017-08-06,7,31,00:00,112.5
121,2017/08/06 01:00,S,D12,main,dorm,26.5,2017-08-06,7,31,01:00,79.5
122,2017/08/06 02:00,S,D12,main,dorm,26.5,2017-08-06,7,31,02:00,79.5
123,2017/08/06 03:00,S,D12,main,dorm,30.0,2017-08-06,7,31,03:00,90.0
124,2017/08/06 04:00,S,D12,main,dorm,30.5,2017-08-06,7,31,04:00,91.5
125,2017/08/06 05:00,S,D12,main,dorm,23.5,2017-08-06,7,31,05:00,70.5
126,2017/08/06 06:00,S,D12,main,dorm,21.0,2017-08-06,7,31,06:00,63.0
127,2017/08/06 07:00,S,D12,main,dorm,21.5,2017-08-06,7,31,07:00,64.5
128,2017/08/06 08:00,S,D12,main,dorm,20.5,2017-08-06,7,31,08:00,61.5
129,2017/08/06 09:00,S,D12,main,dorm,19.0,2017-08-06,7,31,09:00,57.0
130,2017/08/06 10:00,S,D12,main,dorm,17.0,2017-08-06,7,31,10:00,51.0
131,2017/08/06 11:00,S,D12,main,dorm,16.0,2017-08-06,7,31,11:00,48.0
132,2017/08/06 12:00,S,D12,main,dorm,17.0,2017-08-06,7,31,12:00,51.0
133,2017/08/06 13:00,S,D12,main,dorm,16.5,2017-08-06,7,31,13:00,49.5
134,2017/08/06 14:00,S,D12,main,dorm,15.5,2017-08-06,7,31,14:00,46.5
135,2017/08/06 15:00,S,D12,main,dorm,16.0,2017-08-06,7,31,15:00,48.0
136,2017/08/06 16:00,S,D12,main,dorm,17.0,2017-08-06,7,31,16:00,51.0
137,2017/08/06 17:00,S,D12,main,dorm,17.0,2017-08-06,7,31,17:00,51.0
138,2017/08/06 18:00,S,D12,main,dorm,22.0,2017-08-06,7,31,18:00,66.0
139,2017/08/06 19:00,S,D12,main,dorm,24.0,2017-08-06,7,31,19:00,72.0
140,2017/08/06 20:00,S,D12,main,dorm,24.5,2017-08-06,7,31,20:00,73.5
141,2017/08/06 21:00,S,D12,main,dorm,25.5,2017-08-06,7,31,21:00,76.5
142,2017/08/06 22:00,S,D12,main,dorm,26.0,2017-08-06,7,31,22:00,78.0
143,2017/08/06 23:00,S,D12,main,dorm,27.0,2017-08-06,7,31,23:00,81.0
144,2017/08/07 00:00,S,D12,main,dorm,28.0,2017-08-07,1,32,00:00,84.0
145,2017/08/07 01:00,S,D12,main,dorm,32.5,2017-08-07,1,32,01:00,97.5
146,2017/08/07 02:00,S,D12,main,dorm,29.5,2017-08-07,1,32,02:00,88.5
147,2017/08/07 03:00,S,D12,main,dorm,32.0,2017-08-07,1,32,03:00,96.0
148,2017/08/07 04:00,S,D12,main,dorm,29.0,2017-08-07,1,32,04:00,87.0
149,2017/08/07 05:00,S,D12,main,dorm,23.0,2017-08-07,1,32,05:00,69.0
150,2017/08/07 06:00,S,D12,main,dorm,32.0,2017-08-07,1,32,06:00,96.0
151,2017/08/07 07:00,S,D12,main,dorm,41.5,2017-08-07,1,32,07:00,124.5
152,2017/08/07 08:00,S,D12,main,dorm,40.5,2017-08-07,1,32,08:00,121.5
153,2017/08/07 09:00,S,D12,main,dorm,27.0,2017-08-07,1,32,09:00,81.0
154,2017/08/07 10:00,S,D12,main,dorm,19.5,2017-08-07,1,32,10:00,58.5
155,2017/08/07 11:00,S,D12,main,dorm,21.5,2017-08-07,1,32,11:00,64.5
156,2017/08/07 12:00,S,D12,main,dorm,18.0,2017-08-07,1,32,12:00,54.0
157,2017/08/07 13:00,S,D12,main,dorm,18.5,2017-08-07,1,32,13:00,55.5
158,2017/08/07 14:00,S,D12,main,dorm,15.0,2017-08-07,1,32,14:00,45.0
159,2017/08/07 15:00,S,D12,main,dorm,14.5,2017-08-07,1,32,15:00,43.5
160,2017/08/07 16:00,S,D12,main,dorm,16.0,2017-08-07,1,32,16:00,48.0
161,2017/08/07 17:00,S,D12,main,dorm,16.0,2017-08-07,1,32,17:00,48.0
162,2017/08/07 18:00,S,D12,main,dorm,21.0,2017-08-07,1,32,18:00,63.0
163,2017/08/07 19:00,S,D12,main,dorm,24.0,2017-08-07,1,32,19:00,72.0
164,2017/08/07 20:00,S,D12,main,dorm,26.0,2017-08-07,1,32,20:00,78.0
165,2017/08/07 21:00,S,D12,main,dorm,25.5,2017-08-07,1,32,21:00,76.5
166,2017/08/07 22:00,S,D12,main,dorm,25.5,2017-08-07,1,32,22:00,76.5
167,2017/08/07 23:00,S,D12,main,dorm,26.0,2017-08-07,1,32,23:00,78.0
168,2017/08/08 00:00,S,D12,main,dorm,26.0,2017-08-08,2,32,00:00,78.0
169,2017/08/08 01:00,S,D12,main,dorm,29.0,2017-08-08,2,32,01:00,87.0
170,2017/08/08 02:00,S,D12,main,dorm,29.0,2017-08-08,2,32,02:00,87.0
171,2017/08/08 03:00,S,D12,main,dorm,32.5,2017-08-08,2,32,03:00,97.5
172,2017/08/08 04:00,S,D12,main,dorm,30.0,2017-08-08,2,32,04:00,90.0
173,2017/08/08 05:00,S,D12,main,dorm,24.5,2017-08-08,2,32,05:00,73.5
174,2017/08/08 06:00,S,D12,main,dorm,20.0,2017-08-08,2,32,06:00,60.0
175,2017/08/08 07:00,S,D12,main,dorm,20.0,2017-08-08,2,32,07:00,60.0
176,2017/08/08 08:00,S,D12,main,dorm,20.0,2017-08-08,2,32,08:00,60.0
177,2017/08/08 09:00,S,D12,main,dorm,20.0,2017-08-08,2,32,09:00,60.0
178,2017/08/08 10:00,S,D12,main,dorm,17.5,2017-08-08,2,32,10:00,52.5
179,2017/08/08 11:00,S,D12,main,dorm,16.0,2017-08-08,2,32,11:00,48.0
180,2017/08/08 12:00,S,D12,main,dorm,16.5,2017-08-08,2,32,12:00,49.5
181,2017/08/08 13:00,S,D12,main,dorm,17.0,2017-08-08,2,32,13:00,51.0
182,2017/08/08 14:00,S,D12,main,dorm,15.0,2017-08-08,2,32,14:00,45.0
183,2017/08/08 15:00,S,D12,main,dorm,16.0,2017-08-08,2,32,15:00,48.0
184,2017/08/08 16:00,S,D12,main,dorm,21.0,2017-08-08,2,32,16:00,63.0
185,2017/08/08 17:00,S,D12,main,dorm,17.0,2017-08-08,2,32,17:00,51.0
186,2017/08/08 18:00,S,D12,main,dorm,31.0,2017-08-08,2,32,18:00,93.0
187,2017/08/08 19:00,S,D12,main,dorm,47.0,2017-08-08,2,32,19:00,141.0
188,2017/08/08 20:00,S,D12,main,dorm,49.0,2017-08-08,2,32,20:00,147.0
189,2017/08/08 21:00,S,D12,main,dorm,40.0,2017-08-08,2,32,21:00,120.0
190,2017/08/08 22:00,S,D12,main,dorm,27.0,2017-08-08,2,32,22:00,81.0
191,2017/08/08 23:00,S,D12,main,dorm,28.0,2017-08-08,2,32,23:00,84.0
192,2017/08/09 00:00,S,D12,main,dorm,27.5,2017-08-09,3,32,00:00,82.5
193,2017/08/09 01:00,S,D12,main,dorm,27.5,2017-08-09,3,32,01:00,82.5
194,2017/08/09 02:00,S,D12,main,dorm,28.0,2017-08-09,3,32,02:00,84.0
195,2017/08/09 03:00,S,D12,main,dorm,30.0,2017-08-09,3,32,03:00,90.0
196,2017/08/09 04:00,S,D12,main,dorm,29.0,2017-08-09,3,32,04:00,87.0
197,2017/08/09 05:00,S,D12,main,dorm,22.5,2017-08-09,3,32,05:00,67.5
198,2017/08/09 06:00,S,D12,main,dorm,18.5,2017-08-09,3,32,06:00,55.5
199,2017/08/09 07:00,S,D12,main,dorm,18.0,2017-08-09,3,32,07:00,54.0
200,2017/08/09 08:00,S,D12,main,dorm,19.0,2017-08-09,3,32,08:00,57.0
201,2017/08/09 09:00,S,D12,main,dorm,16.0,2017-08-09,3,32,09:00,48.0
202,2017/08/09 10:00,S,D12,main,dorm,17.5,2017-08-09,3,32,10:00,52.5
203,2017/08/09 11:00,S,D12,main,dorm,20.5,2017-08-09,3,32,11:00,61.5
204,2017/08/09 12:00,S,D12,main,dorm,17.0,2017-08-09,3,32,12:00,51.0
205,2017/08/09 13:00,S,D12,main,dorm,18.0,2017-08-09,3,32,13:00,54.0
206,2017/08/09 14:00,S,D12,main,dorm,15.5,2017-08-09,3,32,14:00,46.5
207,2017/08/09 15:00,S,D12,main,dorm,15.0,2017-08-09,3,32,15:00,45.0
208,2017/08/09 16:00,S,D12,main,dorm,16.0,2017-08-09,3,32,16:00,48.0
209,2017/08/09 17:00,S,D12,main,dorm,16.5,2017-08-09,3,32,17:00,49.5
210,2017/08/09 18:00,S,D12,main,dorm,22.0,2017-08-09,3,32,18:00,66.0
211,2017/08/09 19:00,S,D12,main,dorm,25.0,2017-08-09,3,32,19:00,75.0
212,2017/08/09 20:00,S,D12,main,dorm,25.0,2017-08-09,3,32,20:00,75.0
213,2017/08/09 21:00,S,D12,main,dorm,26.5,2017-08-09,3,32,21:00,79.5
214,2017/08/09 22:00,S,D12,main,dorm,26.0,2017-08-09,3,32,22:00,78.0
215,2017/08/09 23:00,S,D12,main,dorm,27.5,2017-08-09,3,32,23:00,82.5
216,2017/08/10 00:00,S,D12,main,dorm,26.0,2017-08-10,4,32,00:00,78.0
217,2017/08/10 01:00,S,D12,main,dorm,40.0,2017-08-10,4,32,01:00,120.0
218,2017/08/10 02:00,S,D12,main,dorm,50.0,2017-08-10,4,32,02:00,150.0
219,2017/08/10 03:00,S,D12,main,dorm,53.0,2017-08-10,4,32,03:00,159.0
220,2017/08/10 04:00,S,D12,main,dorm,42.0,2017-08-10,4,32,04:00,126.0
221,2017/08/10 05:00,S,D12,main,dorm,24.0,2017-08-10,4,32,05:00,72.0
222,2017/08/10 06:00,S,D12,main,dorm,19.0,2017-08-10,4,32,06:00,57.0
223,2017/08/10 07:00,S,D12,main,dorm,18.0,2017-08-10,4,32,07:00,54.0
224,2017/08/10 08:00,S,D12,main,dorm,17.5,2017-08-10,4,32,08:00,52.5
225,2017/08/10 09:00,S,D12,main,dorm,16.5,2017-08-10,4,32,09:00,49.5
226,2017/08/10 10:00,S,D12,main,dorm,16.0,2017-08-10,4,32,10:00,48.0
227,2017/08/10 11:00,S,D12,main,dorm,16.0,2017-08-10,4,32,11:00,48.0
228,2017/08/10 12:00,S,D12,main,dorm,16.0,2017-08-10,4,32,12:00,48.0
229,2017/08/10 13:00,S,D12,main,dorm,15.0,2017-08-10,4,32,13:00,45.0
230,2017/08/10 14:00,S,D12,main,dorm,15.0,2017-08-10,4,32,14:00,45.0
231,2017/08/10 15:00,S,D12,main,dorm,14.5,2017-08-10,4,32,15:00,43.5
232,2017/08/10 16:00,S,D12,main,dorm,15.5,2017-08-10,4,32,16:00,46.5
233,2017/08/10 17:00,S,D12,main,dorm,17.0,2017-08-10,4,32,17:00,51.0
234,2017/08/10 18:00,S,D12,main,dorm,20.5,2017-08-10,4,32,18:00,61.5
235,2017/08/10 19:00,S,D12,main,dorm,22.5,2017-08-10,4,32,19:00,67.5
236,2017/08/10 20:00,S,D12,main,dorm,25.0,2017-08-10,4,32,20:00,75.0
237,2017/08/10 21:00,S,D12,main,dorm,24.0,2017-08-10,4,32,21:00,72.0
238,2017/08/10 22:00,S,D12,main,dorm,28.0,2017-08-10,4,32,22:00,84.0
239,2017/08/10 23:00,S,D12,main,dorm,29.0,2017-08-10,4,32,23:00,87.0
240,2017/08/11 00:00,S,D12,main,dorm,26.5,2017-08-11,5,32,00:00,79.5
241,2017/08/11 01:00,S,D12,main,dorm,27.5,2017-08-11,5,32,01:00,82.5
242,2017/08/11 02:00,S,D12,main,dorm,28.0,2017-08-11,5,32,02:00,84.0
243,2017/08/11 03:00,S,D12,main,dorm,28.0,2017-08-11,5,32,03:00,84.0
244,2017/08/11 04:00,S,D12,main,dorm,26.5,2017-08-11,5,32,04:00,79.5
245,2017/08/11 05:00,S,D12,main,dorm,21.5,2017-08-11,5,32,05:00,64.5
246,2017/08/11 06:00,S,D12,main,dorm,17.0,2017-08-11,5,32,06:00,51.0
247,2017/08/11 07:00,S,D12,main,dorm,17.5,2017-08-11,5,32,07:00,52.5
248,2017/08/11 08:00,S,D12,main,dorm,33.5,2017-08-11,5,32,08:00,100.5
249,2017/08/11 09:00,S,D12,main,dorm,39.0,2017-08-11,5,32,09:00,117.0
250,2017/08/11 10:00,S,D12,main,dorm,38.0,2017-08-11,5,32,10:00,114.0
251,2017/08/11 11:00,S,D12,main,dorm,22.5,2017-08-11,5,32,11:00,67.5
252,2017/08/11 12:00,S,D12,main,dorm,17.5,2017-08-11,5,32,12:00,52.5
253,2017/08/11 13:00,S,D12,main,dorm,17.0,2017-08-11,5,32,13:00,51.0
254,2017/08/11 14:00,S,D12,main,dorm,14.5,2017-08-11,5,32,14:00,43.5
255,2017/08/11 15:00,S,D12,main,dorm,15.5,2017-08-11,5,32,15:00,46.5
256,2017/08/11 16:00,S,D12,main,dorm,15.0,2017-08-11,5,32,16:00,45.0
257,2017/08/11 17:00,S,D12,main,dorm,17.0,2017-08-11,5,32,17:00,51.0
258,2017/08/11 18:00,S,D12,main,dorm,21.0,2017-08-11,5,32,18:00,63.0
259,2017/08/11 19:00,S,D12,main,dorm,23.0,2017-08-11,5,32,19:00,69.0
260,2017/08/11 20:00,S,D12,main,dorm,23.5,2017-08-11,5,32,20:00,70.5
261,2017/08/11 21:00,S,D12,main,dorm,24.5,2017-08-11,5,32,21:00,73.5
262,2017/08/11 22:00,S,D12,main,dorm,24.0,2017-08-11,5,32,22:00,72.0
263,2017/08/11 23:00,S,D12,main,dorm,27.0,2017-08-11,5,32,23:00,81.0
264,2017/08/12 00:00,S,D12,main,dorm,25.5,2017-08-12,6,32,00:00,76.5
265,2017/08/12 01:00,S,D12,main,dorm,27.5,2017-08-12,6,32,01:00,82.5
266,2017/08/12 02:00,S,D12,main,dorm,27.0,2017-08-12,6,32,02:00,81.0
267,2017/08/12 03:00,S,D12,main,dorm,27.5,2017-08-12,6,32,03:00,82.5
268,2017/08/12 04:00,S,D12,main,dorm,28.5,2017-08-12,6,32,04:00,85.5
269,2017/08/12 05:00,S,D12,main,dorm,21.5,2017-08-12,6,32,05:00,64.5
270,2017/08/12 06:00,S,D12,main,dorm,17.5,2017-08-12,6,32,06:00,52.5
271,2017/08/12 07:00,S,D12,main,dorm,18.0,2017-08-12,6,32,07:00,54.0
272,2017/08/12 08:00,S,D12,main,dorm,19.0,2017-08-12,6,32,08:00,57.0
273,2017/08/12 09:00,S,D12,main,dorm,17.0,2017-08-12,6,32,09:00,51.0
274,2017/08/12 10:00,S,D12,main,dorm,18.0,2017-08-12,6,32,10:00,54.0
275,2017/08/12 11:00,S,D12,main,dorm,17.0,2017-08-12,6,32,11:00,51.0
276,2017/08/12 12:00,S,D12,main,dorm,17.0,2017-08-12,6,32,12:00,51.0
277,2017/08/12 13:00,S,D12,main,dorm,17.0,2017-08-12,6,32,13:00,51.0
278,2017/08/12 14:00,S,D12,main,dorm,15.5,2017-08-12,6,32,14:00,46.5
279,2017/08/12 15:00,S,D12,main,dorm,17.5,2017-08-12,6,32,15:00,52.5
280,2017/08/12 16:00,S,D12,main,dorm,17.0,2017-08-12,6,32,16:00,51.0
281,2017/08/12 17:00,S,D12,main,dorm,19.0,2017-08-12,6,32,17:00,57.0
282,2017/08/12 18:00,S,D12,main,dorm,24.0,2017-08-12,6,32,18:00,72.0
283,2017/08/12 19:00,S,D12,main,dorm,25.0,2017-08-12,6,32,19:00,75.0
284,2017/08/12 20:00,S,D12,main,dorm,27.0,2017-08-12,6,32,20:00,81.0
285,2017/08/12 21:00,S,D12,main,dorm,42.0,2017-08-12,6,32,21:00,126.0
286,2017/08/12 22:00,S,D12,main,dorm,49.0,2017-08-12,6,32,22:00,147.0
287,2017/08/12 23:00,S,D12,main,dorm,49.0,2017-08-12,6,32,23:00,147.0
288,2017/08/13 00:00,S,D12,main,dorm,28.5,2017-08-13,7,32,00:00,85.5
289,2017/08/13 01:00,S,D12,main,dorm,28.5,2017-08-13,7,32,01:00,85.5
290,2017/08/13 02:00,S,D12,main,dorm,28.0,2017-08-13,7,32,02:00,84.0
291,2017/08/13 03:00,S,D12,main,dorm,29.0,2017-08-13,7,32,03:00,87.0
292,2017/08/13 04:00,S,D12,main,dorm,28.0,2017-08-13,7,32,04:00,84.0
293,2017/08/13 05:00,S,D12,main,dorm,23.0,2017-08-13,7,32,05:00,69.0
294,2017/08/13 06:00,S,D12,main,dorm,19.5,2017-08-13,7,32,06:00,58.5
295,2017/08/13 07:00,S,D12,main,dorm,18.5,2017-08-13,7,32,07:00,55.5
296,2017/08/13 08:00,S,D12,main,dorm,17.0,2017-08-13,7,32,08:00,51.0
