,DateTime,Area,Building,Loop,Type,Usage,Date,Weekday,Week,Time,Cost
0,2017/08/01 00:00,N,D10,main,dorm,37.75,2017-08-01,2,31,00:00,113.25
1,2017/08/01 01:00,N,D10,main,dorm,27.88,2017-08-01,2,31,01:00,83.64
2,2017/08/01 02:00,N,D10,main,dorm,25.25,2017-08-01,2,31,02:00,75.75
3,2017/08/01 03:00,N,D10,main,dorm,24.88,2017-08-01,2,31,03:00,74.64
4,2017/08/01 04:00,N,D10,main,dorm,23.38,2017-08-01,2,31,04:00,70.14
5,2017/08/01 05:00,N,D10,main,dorm,25.25,2017-08-01,2,31,05:00,75.75
6,2017/08/01 06:00,N,D10,main,dorm,22.69,2017-08-01,2,31,06:00,68.07000000000001
7,2017/08/01 07:00,N,D10,main,dorm,23.38,2017-08-01,2,31,07:00,70.14
8,2017/08/01 08:00,N,D10,main,dorm,21.0,2017-08-01,2,31,08:00,63.0
9,2017/08/01 09:00,N,D10,main,dorm,22.75,2017-08-01,2,31,09:00,68.25
10,2017/08/01 10:00,N,D10,main,dorm,20.75,2017-08-01,2,31,10:00,62.25
11,2017/08/01 11:00,N,D10,main,dorm,23.5,2017-08-01,2,31,11:00,70.5
12,2017/08/01 12:00,N,D10,main,dorm,24.13,2017-08-01,2,31,12:00,72.39
13,2017/08/01 13:00,N,D10,main,dorm,24.38,2017-08-01,2,31,13:00,73.14
14,2017/08/01 14:00,N,D10,main,dorm,20.38,2017-08-01,2,31,14:00,61.14
15,2017/08/01 15:00,N,D10,main,dorm,23.38,2017-08-01,2,31,15:00,70.14
16,2017/08/01 16:00,N,D10,main,dorm,21.75,2017-08-01,2,31,16:00,65.25
17,2017/08/01 17:00,N,D10,main,dorm,23.5,2017-08-01,2,31,17:00,70.5
18,2017/08/01 18:00,N,D10,main,dorm,27.5,2017-08-01,2,31,18:00,82.5
19,2017/08/01 19:00,N,D10,main,dorm,32.25,2017-08-01,2,31,19:00,96.75
20,2017/08/01 20:00,N,D10,main,dorm,36.0,2017-08-01,2,31,20:00,108.0
21,2017/08/01 21:00,N,D10,main,dorm,37.5,2017-08-01,2,31,21:00,112.5
22,2017/08/01 22:00,N,D10,main,dorm,50.88,2017-08-01,2,31,22:00,152.64000000000001
23,2017/08/01 23:00,N,D10,main,dorm,41.88,2017-08-01,2,31,23:00,125.64000000000001
24,2017/08/02 00:00,N,D10,main,dorm,37.06,2017-08-02,3,31,00:00,111.18
25,2017/08/02 01:00,N,D10,main,dorm,37.69,2017-08-02,3,31,01:00,113.07
26,2017/08/02 02:00,N,D10,main,dorm,33.5,2017-08-02,3,31,02:00,100.5
27,2017/08/02 03:00,N,D10,main,dorm,26.88,2017-08-02,3,31,03:00,80.64
28,2017/08/02 04:00,N,D10,main,dorm,26.5,2017-08-02,3,31,04:00,79.5
29,2017/08/02 05:00,N,D10,main,dorm,25.0,2017-08-02,3,31,05:00,75.0
30,2017/08/02 06:00,N,D10,main,dorm,22.56,2017-08-02,3,31,06:00,67.67999999999999
31,2017/08/02 07:00,N,D10,main,dorm,22.5,2017-08-02,3,31,07:00,67.5
32,2017/08/02 08:00,N,D10,main,dorm,24.69,2017-08-02,3,31,08:00,74.07000000000001
33,2017/08/02 09:00,N,D10,main,dorm,22.69,2017-08-02,3,31,09:00,68.07000000000001
34,2017/08/02 10:00,N,D10,main,dorm,22.75,2017-08-02,3,31,10:00,68.25
35,2017/08/02 11:00,N,D10,main,dorm,20.94,2017-08-02,3,31,11:00,62.82000000000001
36,2017/08/02 12:00,N,D10,main,dorm,26.0,2017-08-02,3,31,12:00,78.0
37,2017/08/02 13:00,N,D10,main,dorm,21.88,2017-08-02,3,31,13:00,65.64
38,2017/08/02 14:00,N,D10,main,dorm,18.31,2017-08-02,3,31,14:00,54.92999999999999
39,2017/08/02 15:00,N,D10,main,dorm,22.56,2017-08-02,3,31,15:00,67.67999999999999
40,2017/08/02 16:00,N,D10,main,dorm,21.69,2017-08-02,3,31,16:00,65.07000000000001
41,2017/08/02 17:00,N,D10,main,dorm,21.25,2017-08-02,3,31,17:00,63.75
42,2017/08/02 18:00,N,D10,main,dorm,27.38,2017-08-02,3,31,18:00,82.14
43,2017/08/02 19:00,N,D10,main,dorm,29.75,2017-08-02,3,31,19:00,89.25
44,2017/08/02 20:00,N,D10,main,dorm,37.69,2017-08-02,3,31,20:00,113.07
45,2017/08/02 21:00,N,D10,main,dorm,35.69,2017-08-02,3,31,21:00,107.07
46,2017/08/02 22:00,N,D10,main,dorm,39.94,2017-08-02,3,31,22:00,119.82
47,2017/08/02 23:00,N,D10,main,dorm,47.31,2017-08-02,3,31,23:00,141.93
48,2017/08/03 00:00,N,D10,main,dorm,47.81,2017-08-03,4,31,00:00,143.43
49,2017/08/03 01:00,N,D10,main,dorm,31.31,2017-08-03,4,31,01:00,93.92999999999999
50,2017/08/03 02:00,N,D10,main,dorm,31.69,2017-08-03,4,31,02:00,95.07000000000001
51,2017/08/03 03:00,N,D10,main,dorm,27.63,2017-08-03,4,31,03:00,82.89
52,2017/08/03 04:00,N,D10,main,dorm,26.19,2017-08-03,4,31,04:00,78.57000000000001
53,2017/08/03 05:00,N,D10,main,dorm,24.13,2017-08-03,4,31,05:00,72.39
54,2017/08/03 06:00,N,D10,main,dorm,21.63,2017-08-03,4,31,06:00,64.89
55,2017/08/03 07:00,N,D10,main,dorm,20.5,2017-08-03,4,31,07:00,61.5
56,2017/08/03 08:00,N,D10,main,dorm,20.63,2017-08-03,4,31,08:00,61.89
57,2017/08/03 09:00,N,D10,main,dorm,22.75,2017-08-03,4,31,09:00,68.25
58,2017/08/03 10:00,N,D10,main,dorm,23.25,2017-08-03,4,31,10:00,69.75
59,2017/08/03 11:00,N,D10,main,dorm,21.13,2017-08-03,4,31,11:00,63.39
60,2017/08/03 12:00,N,D10,main,dorm,24.63,2017-08-03,4,31,12:00,73.89
61,2017/08/03 13:00,N,D10,main,dorm,21.75,2017-08-03,4,31,13:00,65.25
62,2017/08/03 14:00,N,D10,main,dorm,19.25,2017-08-03,4,31,14:00,57.75
63,2017/08/03 15:00,N,D10,main,dorm,19.38,2017-08-03,4,31,15:00,58.14
64,2017/08/03 16:00,N,D10,main,dorm,23.56,2017-08-03,4,31,16:00,70.67999999999999
65,2017/08/03 17:00,N,D10,main,dorm,21.88,2017-08-03,4,31,17:00,65.64
66,2017/08/03 18:00,N,D10,main,dorm,26.5,2017-08-03,4,31,18:00,79.5
67,2017/08/03 19:00,N,D10,main,dorm,21.25,2017-08-03,4,31,19:00,63.75
68,2017/08/03 20:00,N,D10,main,dorm,26.0,2017-08-03,4,31,20:00,78.0
69,2017/08/03 21:00,N,D10,main,dorm,35.19,2017-08-03,4,31,21:00,105.57
70,2017/08/03 22:00,N,D10,main,dorm,39.13,2017-08-03,4,31,22:00,117.39000000000001
71,2017/08/03 23:00,N,D10,main,dorm,41.63,2017-08-03,4,31,23:00,124.89000000000001
72,2017/08/04 00:00,N,D10,main,dorm,36.56,2017-08-04,5,31,00:00,109.68
73,2017/08/04 01:00,N,D10,main,dorm,39.0,2017-08-04,5,31,01:00,117.0
74,2017/08/04 02:00,N,D10,main,dorm,33.13,2017-08-04,5,31,02:00,99.39000000000001
75,2017/08/04 03:00,N,D10,main,dorm,25.75,2017-08-04,5,31,03:00,77.25
76,2017/08/04 04:00,N,D10,main,dorm,27.94,2017-08-04,5,31,04:00,83.82000000000001
77,2017/08/04 05:00,N,D10,main,dorm,26.25,2017-08-04,5,31,05:00,78.75
78,2017/08/04 06:00,N,D10,main,dorm,23.38,2017-08-04,5,31,06:00,70.14
79,2017/08/04 07:00,N,D10,main,dorm,22.06,2017-08-04,5,31,07:00,66.17999999999999
80,2017/08/04 08:00,N,D10,main,dorm,19.31,2017-08-04,5,31,08:00,57.92999999999999
81,2017/08/04 09:00,N,D10,main,dorm,19.38,2017-08-04,5,31,09:00,58.14
82,2017/08/04 10:00,N,D10,main,dorm,20.75,2017-08-04,5,31,10:00,62.25
83,2017/08/04 11:00,N,D10,main,dorm,18.19,2017-08-04,5,31,11:00,54.57000000000001
84,2017/08/04 12:00,N,D10,main,dorm,24.13,2017-08-04,5,31,12:00,72.39
85,2017/08/04 13:00,N,D10,main,dorm,23.19,2017-08-04,5,31,13:00,69.57000000000001
86,2017/08/04 14:00,N,D10,main,dorm,23.63,2017-08-04,5,31,14:00,70.89
87,2017/08/04 15:00,N,D10,main,dorm,21.44,2017-08-04,5,31,15:00,64.32000000000001
88,2017/08/04 16:00,N,D10,main,dorm,21.69,2017-08-04,5,31,16:00,65.07000000000001
89,2017/08/04 17:00,N,D10,main,dorm,20.88,2017-08-04,5,31,17:00,62.64
90,2017/08/04 18:00,N,D10,main,dorm,21.63,2017-08-04,5,31,18:00,64.89
91,2017/08/04 19:00,N,D10,main,dorm,23.56,2017-08-04,5,31,19:00,70.67999999999999
92,2017/08/04 20:00,N,D10,main,dorm,27.0,2017-08-04,5,31,20:00,81.0
93,2017/08/04 21:00,N,D10,main,dorm,28.94,2017-08-04,5,31,21:00,86.82000000000001
94,2017/08/04 22:00,N,D10,main,dorm,30.94,2017-08-04,5,31,22:00,92.82000000000001
95,2017/08/04 23:00,N,D10,main,dorm,32.88,2017-08-04,5,31,23:00,98.64000000000001
96,2017/08/05 00:00,N,D10,main,dorm,34.25,2017-08-05,6,31,00:00,102.75
97,2017/08/05 01:00,N,D10,main,dorm,33.63,2017-08-05,6,31,01:00,100.89000000000001
98,2017/08/05 02:00,N,D10,main,dorm,32.75,2017-08-05,6,31,02:00,98.25
99,2017/08/05 03:00,N,D10,main,dorm,26.94,2017-08-05,6,31,03:00,80.82000000000001
100,2017/08/05 04:00,N,D10,main,dorm,23.75,2017-08-05,6,31,04:00,71.25
101,2017/08/05 05:00,N,D10,main,dorm,24.19,2017-08-05,6,31,05:00,72.57000000000001
102,2017/08/05 06:00,N,D10,main,dorm,21.31,2017-08-05,6,31,06:00,63.92999999999999
103,2017/08/05 07:00,N,D10,main,dorm,20.63,2017-08-05,6,31,07:00,61.89
104,2017/08/05 08:00,N,D10,main,dorm,20.63,2017-08-05,6,31,08:00,61.89
105,2017/08/05 09:00,N,D10,main,dorm,21.38,2017-08-05,6,31,09:00,64.14
106,2017/08/05 10:00,N,D10,main,dorm,20.25,2017-08-05,6,31,10:00,60.75
107,2017/08/05 11:00,N,D10,main,dorm,19.63,2017-08-05,6,31,11:00,58.89
108,2017/08/05 12:00,N,D10,main,dorm,18.88,2017-08-05,6,31,12:00,56.64
109,2017/08/05 13:00,N,D10,main,dorm,23.63,2017-08-05,6,31,13:00,70.89
110,2017/08/05 14:00,N,D10,main,dorm,20.94,2017-08-05,6,31,14:00,62.82000000000001
111,2017/08/05 15:00,N,D10,main,dorm,18.75,2017-08-05,6,31,15:00,56.25
112,2017/08/05 16:00,N,D10,main,dorm,19.25,2017-08-05,6,31,16:00,57.75
113,2017/08/05 17:00,N,D10,main,dorm,18.63,2017-08-05,6,31,17:00,55.89
114,2017/08/05 18:00,N,D10,main,dorm,18.56,2017-08-05,6,31,18:00,55.67999999999999
115,2017/08/05 19:00,N,D10,main,dorm,21.38,2017-08-05,6,31,19:00,64.14
116,2017/08/05 20:00,N,D10,main,dorm,28.63,2017-08-05,6,31,20:00,85.89
117,2017/08/05 21:00,N,D10,main,dorm,31.38,2017-08-05,6,31,21:00,94.14
118,2017/08/05 22:00,N,D10,main,dorm,38.81,2017-08-05,6,31,22:00,116.43
119,2017/08/05 23:00,N,D10,main,dorm,31.88,2017-08-05,6,31,23:00,95.64
120,2017/08/06 00:00,N,D10,main,dorm,31.44,2017-08-06,7,31,00:00,94.32000000000001
121,2017/08/06 01:00,N,D10,main,dorm,28.81,2017-08-06,7,31,01:00,86.42999999999999
122,2017/08/06 02:00,N,D10,main,dorm,28.25,2017-08-06,7,31,02:00,84.75
123,2017/08/06 03:00,N,D10,main,dorm,29.0,2017-08-06,7,31,03:00,87.0
124,2017/08/06 04:00,N,D10,main,dorm,24.31,2017-08-06,7,31,04:00,72.92999999999999
125,2017/08/06 05:00,N,D10,main,dorm,22.13,2017-08-06,7,31,05:00,66.39
126,2017/08/06 06:00,N,D10,main,dorm,21.0,2017-08-06,7,31,06:00,63.0
127,2017/08/06 07:00,N,D10,main,dorm,20.94,2017-08-06,7,31,07:00,62.82000000000001
128,2017/08/06 08:00,N,D10,main,dorm,19.88,2017-08-06,7,31,08:00,59.64
129,2017/08/06 09:00,N,D10,main,dorm,18.81,2017-08-06,7,31,09:00,56.42999999999999
130,2017/08/06 10:00,N,D10,main,dorm,18.88,2017-08-06,7,31,10:00,56.64
131,2017/08/06 11:00,N,D10,main,dorm,18.38,2017-08-06,7,31,11:00,55.14
132,2017/08/06 12:00,N,D10,main,dorm,19.19,2017-08-06,7,31,12:00,57.57000000000001
133,2017/08/06 13:00,N,D10,main,dorm,23.63,2017-08-06,7,31,13:00,70.89
134,2017/08/06 14:00,N,D10,main,dorm,24.56,2017-08-06,7,31,14:00,73.67999999999999
135,2017/08/06 15:00,N,D10,main,dorm,21.38,2017-08-06,7,31,15:00,64.14
136,2017/08/06 16:00,N,D10,main,dorm,25.38,2017-08-06,7,31,16:00,76.14
137,2017/08/06 17:00,N,D10,main,dorm,22.0,2017-08-06,7,31,17:00,66.0
138,2017/08/06 18:00,N,D10,main,dorm,24.25,2017-08-06,7,31,18:00,72.75
139,2017/08/06 19:00,N,D10,main,dorm,26.13,2017-08-06,7,31,19:00,78.39
140,2017/08/06 20:00,N,D10,main,dorm,30.0,2017-08-06,7,31,20:00,90.0
141,2017/08/06 21:00,N,D10,main,dorm,30.63,2017-08-06,7,31,21:00,91.89
142,2017/08/06 22:00,N,D10,main,dorm,31.69,2017-08-06,7,31,22:00,95.07000000000001
143,2017/08/06 23:00,N,D10,main,dorm,37.19,2017-08-06,7,31,23:00,111.57
144,2017/08/07 00:00,N,D10,main,dorm,32.19,2017-08-07,1,32,00:00,96.57
145,2017/08/07 01:00,N,D10,main,dorm,28.19,2017-08-07,1,32,01:00,84.57000000000001
146,2017/08/07 02:00,N,D10,main,dorm,27.69,2017-08-07,1,32,02:00,83.07000000000001
147,2017/08/07 03:00,N,D10,main,dorm,29.75,2017-08-07,1,32,03:00,89.25
148,2017/08/07 04:00,N,D10,main,dorm,25.63,2017-08-07,1,32,04:00,76.89
149,2017/08/07 05:00,N,D10,main,dorm,24.19,2017-08-07,1,32,05:00,72.57000000000001
150,2017/08/07 06:00,N,D10,main,dorm,21.31,2017-08-07,1,32,06:00,63.92999999999999
151,2017/08/07 07:00,N,D10,main,dorm,22.44,2017-08-07,1,32,07:00,67.32000000000001
152,2017/08/07 08:00,N,D10,main,dorm,20.38,2017-08-07,1,32,08:00,61.14
153,2017/08/07 09:00,N,D10,main,dorm,19.25,2017-08-07,1,32,09:00,57.75
154,2017/08/07 10:00,N,D10,main,dorm,18.69,2017-08-07,1,32,10:00,56.07000000000001
155,2017/08/07 11:00,N,D10,main,dorm,26.38,2017-08-07,1,32,11:00,79.14
156,2017/08/07 12:00,N,D10,main,dorm,27.44,2017-08-07,1,32,12:00,82.32000000000001
157,2017/08/07 13:00,N,D10,main,dorm,21.44,2017-08-07,1,32,13:00,64.32000000000001
158,2017/08/07 14:00,N,D10,main,dorm,17.13,2017-08-07,1,32,14:00,51.39
159,2017/08/07 15:00,N,D10,main,dorm,16.13,2017-08-07,1,32,15:00,48.39
160,2017/08/07 16:00,N,D10,main,dorm,15.63,2017-08-07,1,32,16:00,46.89
161,2017/08/07 17:00,N,D10,main,dorm,17.44,2017-08-07,1,32,17:00,52.32000000000001
162,2017/08/07 18:00,N,D10,main,dorm,18.5,2017-08-07,1,32,18:00,55.5
163,2017/08/07 19:00,N,D10,main,dorm,20.63,2017-08-07,1,32,19:00,61.89
164,2017/08/07 20:00,N,D10,main,dorm,24.31,2017-08-07,1,32,20:00,72.92999999999999
165,2017/08/07 21:00,N,D10,main,dorm,31.63,2017-08-07,1,32,21:00,94.89
166,2017/08/07 22:00,N,D10,main,dorm,38.13,2017-08-07,1,32,22:00,114.39000000000001
167,2017/08/07 23:00,N,D10,main,dorm,38.56,2017-08-07,1,32,23:00,115.68
168,2017/08/08 00:00,N,D10,main,dorm,33.31,2017-08-08,2,32,00:00,99.93
169,2017/08/08 01:00,N,D10,main,dorm,26.06,2017-08-08,2,32,01:00,78.17999999999999
170,2017/08/08 02:00,N,D10,main,dorm,23.69,2017-08-08,2,32,02:00,71.07000000000001
171,2017/08/08 03:00,N,D10,main,dorm,24.81,2017-08-08,2,32,03:00,74.42999999999999
172,2017/08/08 04:00,N,D10,main,dorm,22.06,2017-08-08,2,32,04:00,66.17999999999999
173,2017/08/08 05:00,N,D10,main,dorm,22.69,2017-08-08,2,32,05:00,68.07000000000001
174,2017/08/08 06:00,N,D10,main,dorm,21.31,2017-08-08,2,32,06:00,63.92999999999999
175,2017/08/08 07:00,N,D10,main,dorm,20.06,2017-08-08,2,32,07:00,60.17999999999999
176,2017/08/08 08:00,N,D10,main,dorm,18.19,2017-08-08,2,32,08:00,54.57000000000001
177,2017/08/08 09:00,N,D10,main,dorm,18.19,2017-08-08,2,32,09:00,54.57000000000001
178,2017/08/08 10:00,N,D10,main,dorm,18.88,2017-08-08,2,32,10:00,56.64
179,2017/08/08 11:00,N,D10,main,dorm,22.31,2017-08-08,2,32,11:00,66.92999999999999
180,2017/08/08 12:00,N,D10,main,dorm,21.88,2017-08-08,2,32,12:00,65.64
181,2017/08/08 13:00,N,D10,main,dorm,20.94,2017-08-08,2,32,13:00,62.82000000000001
182,2017/08/08 14:00,N,D10,main,dorm,17.94,2017-08-08,2,32,14:00,53.82000000000001
183,2017/08/08 15:00,N,D10,main,dorm,16.94,2017-08-08,2,32,15:00,50.82000000000001
184,2017/08/08 16:00,N,D10,main,dorm,21.0,2017-08-08,2,32,16:00,63.0
185,2017/08/08 17:00,N,D10,main,dorm,19.31,2017-08-08,2,32,17:00,57.92999999999999
186,2017/08/08 18:00,N,D10,main,dorm,18.38,2017-08-08,2,32,18:00,55.14
187,2017/08/08 19:00,N,D10,main,dorm,23.81,2017-08-08,2,32,19:00,71.42999999999999
188,2017/08/08 20:00,N,D10,main,dorm,25.69,2017-08-08,2,32,20:00,77.07000000000001
189,2017/08/08 21:00,N,D10,main,dorm,35.88,2017-08-08,2,32,21:00,107.64000000000001
190,2017/08/08 22:00,N,D10,main,dorm,40.38,2017-08-08,2,32,22:00,121.14000000000001
191,2017/08/08 23:00,N,D10,main,dorm,30.63,2017-08-08,2,32,23:00,91.89
192,2017/08/09 00:00,N,D10,main,dorm,35.63,2017-08-09,3,32,00:00,106.89000000000001
193,2017/08/09 01:00,N,D10,main,dorm,25.94,2017-08-09,3,32,01:00,77.82000000000001
194,2017/08/09 02:00,N,D10,main,dorm,23.5,2017-08-09,3,32,02:00,70.5
195,2017/08/09 03:00,N,D10,main,dorm,23.94,2017-08-09,3,32,03:00,71.82000000000001
196,2017/08/09 04:00,N,D10,main,dorm,22.94,2017-08-09,3,32,04:00,68.82000000000001
197,2017/08/09 05:00,N,D10,main,dorm,22.69,2017-08-09,3,32,05:00,68.07000000000001
198,2017/08/09 06:00,N,D10,main,dorm,20.75,2017-08-09,3,32,06:00,62.25
199,2017/08/09 07:00,N,D10,main,dorm,22.06,2017-08-09,3,32,07:00,66.17999999999999
200,2017/08/09 08:00,N,D10,main,dorm,19.94,2017-08-09,3,32,08:00,59.82000000000001
201,2017/08/09 09:00,N,D10,main,dorm,19.63,2017-08-09,3,32,09:00,58.89
202,2017/08/09 10:00,N,D10,main,dorm,16.88,2017-08-09,3,32,10:00,50.64
203,2017/08/09 11:00,N,D10,main,dorm,18.81,2017-08-09,3,32,11:00,56.42999999999999
204,2017/08/09 12:00,N,D10,main,dorm,19.94,2017-08-09,3,32,12:00,59.82000000000001
205,2017/08/09 13:00,N,D10,main,dorm,19.25,2017-08-09,3,32,13:00,57.75
206,2017/08/09 14:00,N,D10,main,dorm,16.38,2017-08-09,3,32,14:00,49.14
207,2017/08/09 15:00,N,D10,main,dorm,18.44,2017-08-09,3,32,15:00,55.32000000000001
208,2017/08/09 16:00,N,D10,main,dorm,20.31,2017-08-09,3,32,16:00,60.92999999999999
209,2017/08/09 17:00,N,D10,main,dorm,18.0,2017-08-09,3,32,17:00,54.0
210,2017/08/09 18:00,N,D10,main,dorm,20.25,2017-08-09,3,32,18:00,60.75
211,2017/08/09 19:00,N,D10,main,dorm,21.5,2017-08-09,3,32,19:00,64.5
212,2017/08/09 20:00,N,D10,main,dorm,27.25,2017-08-09,3,32,20:00,81.75
213,2017/08/09 21:00,N,D10,main,dorm,32.5,2017-08-09,3,32,21:00,97.5
214,2017/08/09 22:00,N,D10,main,dorm,39.38,2017-08-09,3,32,22:00,118.14000000000001
215,2017/08/09 23:00,N,D10,main,dorm,41.19,2017-08-09,3,32,23:00,123.57
216,2017/08/10 00:00,N,D10,main,dorm,39.06,2017-08-10,4,32,00:00,117.18
217,2017/08/10 01:00,N,D10,main,dorm,34.5,2017-08-10,4,32,01:00,103.5
218,2017/08/10 02:00,N,D10,main,dorm,24.69,2017-08-10,4,32,02:00,74.07000000000001
219,2017/08/10 03:00,N,D10,main,dorm,24.06,2017-08-10,4,32,03:00,72.17999999999999
220,2017/08/10 04:00,N,D10,main,dorm,24.0,2017-08-10,4,32,04:00,72.0
221,2017/08/10 05:00,N,D10,main,dorm,22.31,2017-08-10,4,32,05:00,66.92999999999999
222,2017/08/10 06:00,N,D10,main,dorm,20.94,2017-08-10,4,32,06:00,62.82000000000001
223,2017/08/10 07:00,N,D10,main,dorm,18.88,2017-08-10,4,32,07:00,56.64
224,2017/08/10 08:00,N,D10,main,dorm,18.75,2017-08-10,4,32,08:00,56.25
225,2017/08/10 09:00,N,D10,main,dorm,21.44,2017-08-10,4,32,09:00,64.32000000000001
226,2017/08/10 10:00,N,D10,main,dorm,21.31,2017-08-10,4,32,10:00,63.92999999999999
227,2017/08/10 11:00,N,D10,main,dorm,20.13,2017-08-10,4,32,11:00,60.39
228,2017/08/10 12:00,N,D10,main,dorm,19.69,2017-08-10,4,32,12:00,59.07000000000001
229,2017/08/10 13:00,N,D10,main,dorm,18.06,2017-08-10,4,32,13:00,54.17999999999999
230,2017/08/10 14:00,N,D10,main,dorm,16.69,2017-08-10,4,32,14:00,50.07000000000001
231,2017/08/10 15:00,N,D10,main,dorm,21.88,2017-08-10,4,32,15:00,65.64
232,2017/08/10 16:00,N,D10,main,dorm,20.56,2017-08-10,4,32,16:00,61.67999999999999
233,2017/08/10 17:00,N,D10,main,dorm,21.63,2017-08-10,4,32,17:00,64.89
234,2017/08/10 18:00,N,D10,main,dorm,22.19,2017-08-10,4,32,18:00,66.57000000000001
235,2017/08/10 19:00,N,D10,main,dorm,21.69,2017-08-10,4,32,19:00,65.07000000000001
236,2017/08/10 20:00,N,D10,main,dorm,22.88,2017-08-10,4,32,20:00,68.64
237,2017/08/10 21:00,N,D10,main,dorm,21.94,2017-08-10,4,32,21:00,65.82000000000001
238,2017/08/10 22:00,N,D10,main,dorm,26.13,2017-08-10,4,32,22:00,78.39
239,2017/08/10 23:00,N,D10,main,dorm,35.31,2017-08-10,4,32,23:00,105.93
240,2017/08/11 00:00,N,D10,main,dorm,27.56,2017-08-11,5,32,00:00,82.67999999999999
241,2017/08/11 01:00,N,D10,main,dorm,24.44,2017-08-11,5,32,01:00,73.32000000000001
242,2017/08/11 02:00,N,D10,main,dorm,22.0,2017-08-11,5,32,02:00,66.0
243,2017/08/11 03:00,N,D10,main,dorm,20.06,2017-08-11,5,32,03:00,60.17999999999999
244,2017/08/11 04:00,N,D10,main,dorm,20.75,2017-08-11,5,32,04:00,62.25
245,2017/08/11 05:00,N,D10,main,dorm,20.69,2017-08-11,5,32,05:00,62.07000000000001
246,2017/08/11 06:00,N,D10,main,dorm,20.38,2017-08-11,5,32,06:00,61.14
247,2017/08/11 07:00,N,D10,main,dorm,18.5,2017-08-11,5,32,07:00,55.5
248,2017/08/11 08:00,N,D10,main,dorm,22.75,2017-08-11,5,32,08:00,68.25
249,2017/08/11 09:00,N,D10,main,dorm,19.63,2017-08-11,5,32,09:00,58.89
250,2017/08/11 10:00,N,D10,main,dorm,17.75,2017-08-11,5,32,10:00,53.25
251,2017/08/11 11:00,N,D10,main,dorm,17.0,2017-08-11,5,32,11:00,51.0
252,2017/08/11 12:00,N,D10,main,dorm,15.44,2017-08-11,5,32,12:00,46.32
253,2017/08/11 13:00,N,D10,main,dorm,16.94,2017-08-11,5,32,13:00,50.82000000000001
254,2017/08/11 14:00,N,D10,main,dorm,19.06,2017-08-11,5,32,14:00,57.17999999999999
255,2017/08/11 15:00,N,D10,main,dorm,21.81,2017-08-11,5,32,15:00,65.42999999999999
256,2017/08/11 16:00,N,D10,main,dorm,26.44,2017-08-11,5,32,16:00,79.32000000000001
257,2017/08/11 17:00,N,D10,main,dorm,19.88,2017-08-11,5,32,17:00,59.64
258,2017/08/11 18:00,N,D10,main,dorm,17.19,2017-08-11,5,32,18:00,51.57000000000001
259,2017/08/11 19:00,N,D10,main,dorm,19.44,2017-08-11,5,32,19:00,58.32000000000001
260,2017/08/11 20:00,N,D10,main,dorm,25.69,2017-08-11,5,32,20:00,77.07000000000001
261,2017/08/11 21:00,N,D10,main,dorm,22.06,2017-08-11,5,32,21:00,66.17999999999999
262,2017/08/11 22:00,N,D10,main,dorm,25.06,2017-08-11,5,32,22:00,75.17999999999999
263,2017/08/11 23:00,N,D10,main,dorm,26.44,2017-08-11,5,32,23:00,79.32000000000001
264,2017/08/12 00:00,N,D10,main,dorm,27.44,2017-08-12,6,32,00:00,82.32000000000001
265,2017/08/12 01:00,N,D10,main,dorm,25.94,2017-08-12,6,32,01:00,77.82000000000001
266,2017/08/12 02:00,N,D10,main,dorm,23.88,2017-08-12,6,32,02:00,71.64
267,2017/08/12 03:00,N,D10,main,dorm,21.25,2017-08-12,6,32,03:00,63.75
268,2017/08/12 04:00,N,D10,main,dorm,19.13,2017-08-12,6,32,04:00,57.39
269,2017/08/12 05:00,N,D10,main,dorm,20.19,2017-08-12,6,32,05:00,60.57000000000001
270,2017/08/12 06:00,N,D10,main,dorm,17.94,2017-08-12,6,32,06:00,53.82000000000001
271,2017/08/12 07:00,N,D10,main,dorm,18.31,2017-08-12,6,32,07:00,54.92999999999999
272,2017/08/12 08:00,N,D10,main,dorm,19.13,2017-08-12,6,32,08:00,57.39
273,2017/08/12 09:00,N,D10,main,dorm,18.31,2017-08-12,6,32,09:00,54.92999999999999
274,2017/08/12 10:00,N,D10,main,dorm,17.0,2017-08-12,6,32,10:00,51.0
275,2017/08/12 11:00,N,D10,main,dorm,21.31,2017-08-12,6,32,11:00,63.92999999999999
276,2017/08/12 12:00,N,D10,main,dorm,19.13,2017-08-12,6,32,12:00,57.39
277,2017/08/12 13:00,N,D10,main,dorm,20.0,2017-08-12,6,32,13:00,60.0
278,2017/08/12 14:00,N,D10,main,dorm,18.88,2017-08-12,6,32,14:00,56.64
279,2017/08/12 15:00,N,D10,main,dorm,20.13,2017-08-12,6,32,15:00,60.39
280,2017/08/12 16:00,N,D10,main,dorm,21.19,2017-08-12,6,32,16:00,63.57000000000001
281,2017/08/12 17:00,N,D10,main,dorm,20.88,2017-08-12,6,32,17:00,62.64
282,2017/08/12 18:00,N,D10,main,dorm,25.0,2017-08-12,6,32,18:00,75.0
283,2017/08/12 19:00,N,D10,main,dorm,25.56,2017-08-12,6,32,19:00,76.67999999999999
284,2017/08/12 20:00,N,D10,main,dorm,23.13,2017-08-12,6,32,20:00,69.39
285,2017/08/12 21:00,N,D10,main,dorm,24.25,2017-08-12,6,32,21:00,72.75
